brand,model,aliases,year_approx,timeline_era,format_primary,formats_other,max_field_w_mm,max_field_h_mm,hoop_name,hoop_w_mm,hoop_h_mm,hoop_code,trimmer,source_url,confidence,notes
Brother,NQ1700E,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA438 / EF74 Medium embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. wireless 6x10 embroidery-only class | 4x4 field
Brother,NQ1700E,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA439 / EF73 Small embroidery frame,20,60,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. wireless 6x10 embroidery-only class | small frame
Brother,NQ3550W,,2023,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA441 / 6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. combo wireless; DDT formats apply | 6x10 marketing size; Brother field commonly 160x260 mm
Brother,NQ3550W,,2023,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA437 / EF75 Large embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. combo wireless; DDT formats apply | 5x7 field
Brother,NQ3550W,,2023,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA438 / EF74 Medium embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. combo wireless; DDT formats apply | 4x4 field
Brother,NQ3550W,,2023,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,160,260,SA439 / EF73 Small embroidery frame,20,60,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. combo wireless; DDT formats apply | small frame
Brother,Stellaire Innov-is XE1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,9.5x14 embroidery frame,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire embroidery-only; large hoop class | 9.5x14 marketing size; field rounded to 240x360 mm
Brother,Stellaire Innov-is XE1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire embroidery-only; large hoop class | 6x10 field
Brother,Stellaire Innov-is XE1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire embroidery-only; large hoop class | 5x7 field
Brother,Stellaire Innov-is XE1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire embroidery-only; large hoop class | 4x4 field
Brother,Stellaire Innov-is XE2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,9.5x14 embroidery frame,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated embroidery-only; large hoop class | 9.5x14 marketing size; field rounded to 240x360 mm
Brother,Stellaire Innov-is XE2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated embroidery-only; large hoop class | 6x10 field
Brother,Stellaire Innov-is XE2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated embroidery-only; large hoop class | 5x7 field
Brother,Stellaire Innov-is XE2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated embroidery-only; large hoop class | 4x4 field
Brother,Stellaire Innov-is XJ1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,9.5x14 embroidery frame,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire sewing+embroidery combo | 9.5x14 marketing size; field rounded to 240x360 mm
Brother,Stellaire Innov-is XJ1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire sewing+embroidery combo | 6x10 field
Brother,Stellaire Innov-is XJ1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire sewing+embroidery combo | 5x7 field
Brother,Stellaire Innov-is XJ1,,2019,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire sewing+embroidery combo | 4x4 field
Brother,Stellaire Innov-is XJ2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,9.5x14 embroidery frame,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated combo | 9.5x14 marketing size; field rounded to 240x360 mm
Brother,Stellaire Innov-is XJ2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated combo | 6x10 field
Brother,Stellaire Innov-is XJ2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated combo | 5x7 field
Brother,Stellaire Innov-is XJ2,,2022,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,240,360,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. Stellaire updated combo | 4x4 field
Brother,Luminaire Innov-is XP1,,2018,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,272,408,Luminaire extra-large hoop,272,408,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo; 10.6x16 class | 10.625x16 marketing size; converted/rounded
Brother,Luminaire Innov-is XP1,,2018,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,272,408,Stellaire large hoop,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo; 10.6x16 class | 9.5x14 field
Brother,Luminaire Innov-is XP1,,2018,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,272,408,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo; 10.6x16 class | 6x10 field
Brother,Luminaire Innov-is XP1,,2018,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,272,408,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo; 10.6x16 class | 5x7 field
Brother,Luminaire Innov-is XP1,,2018,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,272,408,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo; 10.6x16 class | 4x4 field
Brother,Luminaire Innov-is XP2,,2020,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,Luminaire extra-large hoop,272,408,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 10.625x16 marketing size; converted/rounded
Brother,Luminaire Innov-is XP2,,2020,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,Stellaire large hoop,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 9.5x14 field
Brother,Luminaire Innov-is XP2,,2020,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 6x10 field
Brother,Luminaire Innov-is XP2,,2020,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 5x7 field
Brother,Luminaire Innov-is XP2,,2020,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 4x4 field
Brother,Luminaire Innov-is XP3,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,Luminaire extra-large hoop,272,408,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 10.625x16 marketing size; converted/rounded
Brother,Luminaire Innov-is XP3,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,Stellaire large hoop,240,360,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 9.5x14 field
Brother,Luminaire Innov-is XP3,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,6x10 embroidery frame,160,260,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 6x10 field
Brother,Luminaire Innov-is XP3,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,5x7 embroidery frame,130,180,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 5x7 field
Brother,Luminaire Innov-is XP3,,2022,PES era / WLAN DDT on recent models,pes,.phc;.phx;.dst;.pen,272,408,4x4 embroidery frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. top-line combo successor | 4x4 field
Brother,PRS100 Persona,,2015,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,200,200,Tubular frame / cap-compatible 8x8 frame,200,200,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. single-needle free-arm/prosumer embroidery; not multi-head | Persona/PRS100 class; verify exact frame kit per market
Brother,PRS100 Persona,,2015,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,200,200,4x4 frame,100,100,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. single-needle free-arm/prosumer embroidery; not multi-head | optional/supported frame
Brother,PRS100 Persona,,2015,PES era / WLAN DDT on recent models,pes,.dst (some models/software); verify per model,200,200,2x2 frame,50,50,,yes,https://support.brother.com/g/s/hf/pcapp_info/ddt/en/index.html?media=i_txt&prod=WLAN,medium,Brother Design Database Transfer documents wireless transfer formats .pes/.phc/.phx/.dst/.pen; non-wireless legacy rows keep PES primary and mark extra formats only where model ecosystem supports them. single-needle free-arm/prosumer embroidery; not multi-head | optional/supported frame
Janome,Memory Craft 350E,,2010,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),140,200,RE20,140,200,JEF: A/large-family; verify code,yes,https://www.janome.com/support/manuals/,low,legacy model; manual/source should be checked per region | largest hoop
Janome,Memory Craft 350E,,2010,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),140,200,SQ14,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/support/manuals/,low,legacy model; manual/source should be checked per region | square
Janome,Memory Craft 350E,,2010,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),140,200,FA10,100,40,JEF: custom/small; verify code,yes,https://www.janome.com/support/manuals/,low,legacy model; manual/source should be checked per region | small
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,RE28b,200,280,JEF: custom/large; verify header code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | standard/max hoop
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,SQ20b,200,200,JEF: custom/large; verify header code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | standard
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,RE20b,140,200,JEF: A/large-family; verify code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | standard
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,SQ14b,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | standard
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,RE10b,40,140,JEF: custom/small; verify header code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | optional
Janome,Memory Craft 500E,,2015,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,280,ASQ18b,184,184,JEF: custom; verify header code,yes,https://www.janome.com/product/memory-craft-500e/,medium,stand-alone embroidery; JEF/JEF+/JPX family | optional
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,RE36b,200,360,JEF: custom/large; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | standard on MC550E; official page gives 7.9x14.2 / 200x360"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,SQ20b,200,200,JEF: custom/large; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | standard"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,RE20b,140,200,JEF: A/large-family; verify code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | standard"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,SQ14b,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | standard"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,RE28b,200,280,JEF: custom/large; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | optional"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,RE10b,40,140,JEF: custom/small; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | optional"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,HH10b,40,90,JEF: custom/small; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | optional hat hoop"
Janome,Memory Craft 550E,,2019,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),200,360,ASQ18b,184,184,JEF: custom; verify header code,yes,https://www.janome.com/product/memory-craft-550e/,high,"official page lists .JEF/.JEF+/.JPX, max 7.9x14.2, available hoops | optional AcuFil square"
Janome,Memory Craft 9850,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,RE20a,170,200,JEF: A/large-family; verify code,yes,https://www.janome.com/product/memory-craft-9850/,medium,combo model; official sell sheet/manual listed in source list | largest standard hoop for many 9mm combo models
Janome,Memory Craft 9850,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,SQ14a,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/memory-craft-9850/,medium,combo model; official sell sheet/manual listed in source list | standard square hoop
Janome,Memory Craft 9850,,2013,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,FA10,100,40,JEF: custom/small; verify header code,yes,https://www.janome.com/product/memory-craft-9850/,medium,combo model; official sell sheet/manual listed in source list | free-arm/small hoop
Janome,Memory Craft 9900,,2012,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,RE20a,170,200,JEF: A/large-family; verify code,yes,https://www.janome.com/product/memory-craft-9900/,medium,popular combo model | largest standard hoop for many 9mm combo models
Janome,Memory Craft 9900,,2012,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,SQ14a,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/memory-craft-9900/,medium,popular combo model | standard square hoop
Janome,Memory Craft 9900,,2012,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,FA10,100,40,JEF: custom/small; verify header code,yes,https://www.janome.com/product/memory-craft-9900/,medium,popular combo model | free-arm/small hoop
Janome,Skyline S9,,2017,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,RE20a,170,200,JEF: A/large-family; verify code,yes,https://www.janome.com/product/skyline-s9/,medium,combo model; JEF/JEF+ class | largest standard hoop for many 9mm combo models
Janome,Skyline S9,,2017,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,SQ14a,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/skyline-s9/,medium,combo model; JEF/JEF+ class | standard square hoop
Janome,Skyline S9,,2017,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),170,200,FA10,100,40,JEF: custom/small; verify header code,yes,https://www.janome.com/product/skyline-s9/,medium,combo model; JEF/JEF+ class | free-arm/small hoop
Janome,Horizon Memory Craft 12000,,2011,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,GR Hoop,230,300,JEF: custom/large; verify header code,yes,https://www.janome.com/product/horizon-memory-craft-12000/,medium,high-end combo; launch year approximate | large hoop used by MC12000/15000 class
Janome,Horizon Memory Craft 12000,,2011,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,SQ23,230,230,JEF: custom/large; verify header code,yes,https://www.janome.com/product/horizon-memory-craft-12000/,medium,high-end combo; launch year approximate | square hoop
Janome,Horizon Memory Craft 12000,,2011,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,RE18,140,180,JEF: A/large-family; verify code,yes,https://www.janome.com/product/horizon-memory-craft-12000/,medium,high-end combo; launch year approximate | rectangular hoop
Janome,Horizon Memory Craft 12000,,2011,SEW legacy -> JEF/JEF+ -> JPX on newer models,jef,jef+;jpx;dst (MB-7 only or where documented),230,300,SQ14,140,140,JEF: B/standard-family; verify code,yes,https://www.janome.com/product/horizon-memory-craft-12000/,medium,high-end combo; launch year approximate | square hoop
